species,id,number,fl,tl,wt,direction,us_clip,ds_clip,date,month,day,year,season,type,notes
common shiner,,1,72,80,3.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,93,102,8.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,91,103,8.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,101,112,11.3,upstream,NA,1,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,109,118,13.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-1,1,99,100,9,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,105,115,14.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,120,133,18.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,110,120,16.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,76,85,4.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,90,101,8.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,73,81,4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,160,177,47.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,105,116,14.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,130,141,22.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,115,127,18.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,117,126,16.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,130,141,25.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,85,94,6.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,NA,NA,,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,106,117,16.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,84,94,8.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,90,100,9.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,82,90,7.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,77,85,4.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,83,93,7.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,96,106,9.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,91,100,6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,82,90,4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,75,81,6.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,97,108,9.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,85,95,7.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,90,100,8.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,115,125,14.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,88,98,7.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,88,97,8.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,80,87,5.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,77,85,6.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,74,82,3.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,145,157,39.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,4,117,128,58.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,5,101,111,56.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-2,11,95,106,93.2,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,3,130,145,76.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,130,145,28.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,70,78,2.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,112,124,17.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,100,104,11.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,109,120,15.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,97,102,9.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,82,91,7.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,3,83,92,17.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,7,90,100,70.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,9,103,114,89.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-3,1,74,82,3.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-4,1,113,124,17,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-5,1,99,109,12.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-6,1,123,135,22,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,3,98,107,31.7,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-7,1,137,150,43.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-8,1,146,160,37.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-9,1,74,81,3.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,CR5-M23-CS-10,1,168,183,67,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,2,92,103,18.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,7,90,100,82,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,6,87,95,40.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,107,120,13.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,101,112,12,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,85,94,7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,2,130,144,70,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,169,185,67,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,140,152,36.7,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,6,85,95,49.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,83,94,5.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,7,125,137,143.9,upstream,1,1,2023-05-15,may,15,2023,spring,weir,
common shiner,,6,110,120,85.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,2,120,140,44.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,5,85,95,29.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,4,125,127,121.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,4,134,147,122.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,2,133,147,70,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
common shiner,,1,86,96,6.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,96,103,10,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,80,85,4.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,105,112,12.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,103,110,11.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,120,127,19.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,122,129,19.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,122,130,22.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,114,122,18.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,152,160,42.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,112,117,14.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,78,84,5.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,114,124,17.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,80,86,5.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,130,137,23.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-1,1,130,138,25.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-2,1,125,133,24.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-3,1,87,94,3.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-4,1,143,151,35.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-5,1,101,107,10.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,107,113,12.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,122,129,21.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,109,117,14.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,126,134,22.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-6,1,125,134,24.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,127,136,24.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-7,1,122,130,23.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-8,1,86,94,6.4,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-9,1,114,122,17,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,121,129,19.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,112,120,15.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,2,80,87,14,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,2,104,109,33.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,83,88,4.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,100,107,10,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,3,118,125,51.1,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,1,76,83,2.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,3,83,90,19.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,5,165,174,313.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,CR5-M23-CC-10,1,190,198,75.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,3,155,164,140.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,2,156,165,85.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,7,131,141,201.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,3,141,150,88.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
creek chub,,2,131,140,64.6,upstream,1,NA,2023-05-15,may,15,2023,spring,weir,
fallfish,,1,150,161,35.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
finescale dace,,1,73,77,3.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
finescale dace,,1,60,64,2.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,95,107,10.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,91,102,7.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-1,1,90,100,8.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,92,101,7.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,101,113,10.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,105,118,13.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,80,87,5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-2,1,113,124,18.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-3,1,105,116,12.6,upstream,NA,1,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-4,1,141,155,31.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,83,92,5.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-5,1,120,135,20.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,2,108,120,28.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-6,1,86,95,5.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-7,1,114,120,15.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,CR5-M23-GS-8,1,103,114,11.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
golden shiner,,1,88,96,7.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-1,1,114,121,12.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-2,1,85,90,6.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-3,1,92,97,5.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-4,1,105,111,10.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-5,1,90,96,6.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-6,1,114,121,9.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pearl dace,CR5-M23-PD-7,1,105,111,9.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,,1,58,62,1.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,,1,58,62,1.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,CR5-M23-NRB-1,1,58,63,1.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,CR5-M23-NRB-2,1,80,85,5.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,CR5-M23-NRB-3,1,70,75,2.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,CR5-M23-NRB-4,1,58,63,2.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
northern redbelly dace,CR5-M23-NRB-5,1,61,66,2.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,85,88,9.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,82,86,10,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,82,87,7.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,96,102,17.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,77,81,7.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,86,92,10.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,106,112,21.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,90,96,10.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,96,89,12.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,1,75,79,8.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
pumpkinseed,,8,87,91,105.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,107,115,13.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,212,227,109.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,123,131,20.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,206,220,101,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,142,150,32.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,166,178,50.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,155,166,44.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,166,178,51.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,223,240,141.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,126,134,17.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,122,130,20,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,162,173,45.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,175,186,57.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
white sucker,,1,115,122,17.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,77,81,3.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,82,85,5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,88,94,7.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,65,70,2.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,65,69,2.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,70,75,3.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,66,70,2.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,88,93,7.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,63,68,1.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,70,74,3.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,17,68,72,53.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,17,71,76,50.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,63,67,1.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,71,75,2.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,74,77,3.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,65,69,2.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,15,74,77,45.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,18,69,73,58.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,5,70,75,,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,4,68,72,11.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,64,68,2.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,74,71,77,201.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,24,69,74,67.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,15,70,75,41.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,5,70,73,14.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,68,72,2.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,42,70,74,141.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,8,68,71,24.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,33,60,70,97.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,16,69,73,54.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,100,110,12.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,10,83,89,39,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,5,71,76,18.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,23,80,83,74,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,18,80,85,58.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,92,97,7.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,25,66,70,72.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,45,68,72,131.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,6,83,88,33.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,16,68,72,42.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,22,83,88,65,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,6,91,96,38,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,63,67,1.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,98,104,8.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,68,73,2.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,68,72,2.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,72,76,2.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,67,70,1.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,66,70,2.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,90,94,5.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,59,62,2.5,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,3,66,69,7.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,73,76,2.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,67,71,3.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,33,68,73,113.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,26,70,75,73.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,72,75,,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,3,96,101,23.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,10,70,75,29.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,,71,75,29.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,105,112,12.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,3,93,98,23.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,17,73,77,49,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,7,63,67,20.3,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,2,67,71,5.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,87,91,6.6,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,105,110,10.4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,91,96,7.7,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,7,71,76,26.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,73,78,4.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,71,75,4,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,8,71,75,20.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,141,147,23.9,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,107,114,11.2,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,1,102,108,8.8,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
yellow perch,,2,111,117,27.1,upstream,NA,NA,2023-05-15,may,15,2023,spring,weir,
